"sw_identity","spelling","article","ver_string","dev_string","cit_string","url_string","ext_string","rel_string","lic_string","abb_string","alt_string"
"https://www.wikidata.org/wiki/Q1161680","JMP","http://data.gesis.org/somesci/PMC4102590","9","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4116118","19.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q2601695","EPI INFO","http://data.gesis.org/somesci/PMC4117488","5","CDC",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4128761","16.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC4143167","12.1","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3490915","5.04","GraphPad Software",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3490915","5.04","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC1939732",,"MathWorks",,,,,,,
"https://www.wikidata.org/wiki/Q4654344","AsReml","http://data.gesis.org/somesci/PMC1939732",,"VSN International",,,,,,,
"https://github.com/pdollar/toolbox/blob/master/videos/behaviorAnnotator.m","Behavior Annotator","http://data.gesis.org/somesci/PMC2972719",,"Caltech",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3071806",,"Mathworks Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3111458",,"MathWorks",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC3184170",,"NIH",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3305313",,"The MathWorks",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC3310436",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q25931876","Scion image","http://data.gesis.org/somesci/PMC3432100",,"Scion Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3504100",,"The Mathworks Inc.",,,,,,,
"https://www.brainproducts.com/downloads.php?kid=2","Brain Vision Recorder","http://data.gesis.org/somesci/PMC3530491",,"Brain Vision",,,,,,,
"https://www.wikidata.org/wiki/Q7602967","Statview","http://data.gesis.org/somesci/PMC3579796",,"SAS",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC3592839",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC3641101",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3679178",,"Mathworks",,,,,,,
"EXPERIMENT_CENTER_01","Experiment Center","http://data.gesis.org/somesci/PMC3701628",,"SMI",,,,,,,
"IVIEW_X_01","iView X","http://data.gesis.org/somesci/PMC3701628",,"SMI",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3835884",,"Mathworks",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3951273",,"the Mathworks",,,,,,,
"https://www.wikidata.org/wiki/Q41566485","Statistical Parametric Mapping","http://data.gesis.org/somesci/PMC4008581",,"Wellcome Department of Imaging Neuroscience",,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4011881",,"Microsoft",,,,,,,
"https://www.moleculardevices.com/products/cellular-imaging-systems/acquisition-and-analysis-software/metamorph-microscopy","MetaMorph","http://data.gesis.org/somesci/PMC4047120",,"Molecular Devices",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4047120",,"IBM",,,,,,,
"https://www.wikidata.org/wiki/Q847296","Visual C++","http://data.gesis.org/somesci/PMC4081795",,"Microsoft Corporation",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC4103818",,"The MathWorks, Inc.",,,,,,,
"https://droog.gs.washington.edu/polyphred","PolyPhred","http://data.gesis.org/somesci/PMC1274293","5.0.2",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC2100169","8.0",,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC2500018","1.4.x",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2537576","NT",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2537576","XP",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2537576","2003",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2537576","Vista",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC2715862","11.5",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC2728840","16.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1788435","Statistica","http://data.gesis.org/somesci/PMC2740825","8.0",,,,,,,,
"https://www.statmodel.com","MPlus","http://data.gesis.org/somesci/PMC2953514","6.0",,,,,,,,
"https://www.wikidata.org/wiki/Q14116","MacOS","http://data.gesis.org/somesci/PMC3077394","X",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3082537","14.0.1",,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3084698","7.4",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3113910","16",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3166128","17",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3173408","10.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC3177863","17.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3290558","10.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1471909","Minitab","http://data.gesis.org/somesci/PMC3291560","15.0",,,,,,,,
"http://calib.org/calib","CALIB","http://data.gesis.org/somesci/PMC3303470","6.02",,,,,,,,
"https://www.wikidata.org/wiki/Q7394802","Strand7","http://data.gesis.org/somesci/PMC3303470","2.4",,,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3310064","8.2",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3325283","19",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3356250","16.0",,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC3420898","8",,,,,,,,
"https://www.thermofisher.com/order/catalog/product/CHROMELEON7#/CHROMELEON7","Chromeleon","http://data.gesis.org/somesci/PMC3425502","6.8 SR10",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3432100","19.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3482197","11",,,,,,,,
"https://www.wikidata.org/wiki/Q4792191","Arlequin","http://data.gesis.org/somesci/PMC3494716","3.11",,,,,,,,
"https://www.wikidata.org/wiki/Q41793788","BrainVoyager","http://data.gesis.org/somesci/PMC3536813","2.1",,,,,,,,
"https://moleculardevices.com/products/axon-patch-clamp-system/acquisition-and-analysis-software/pclamp-software-suite","pClamp","http://data.gesis.org/somesci/PMC3544705","10",,,,,,,,
"https://web.stanford.edu/group/pritchardlab/structure.html","Structure","http://data.gesis.org/somesci/PMC3566204","2.3.3",,,,,,,,
"https://www.wikidata.org/wiki/Q6715328","MEGA","http://data.gesis.org/somesci/PMC3566204","4.1",,,,,,,,
"https://www.wikidata.org/wiki/Q4792191","Arlequin","http://data.gesis.org/somesci/PMC3566204","3.11",,,,,,,,
"https://www.wikidata.org/wiki/Q5382673","EpiData","http://data.gesis.org/somesci/PMC3576340","3.1",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3576340","10.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC3585793","20.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3585793","20.0",,,,,,,,
"https://training.cochrane.org/online-learning/core-software-cochrane-reviews/revman","Review Manager","http://data.gesis.org/somesci/PMC3589395","5.1",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3621674","15.0",,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC3623473","2010",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3666983","18",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3694065","11",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3712955","13.0",,,,,,,,
"https://pstnet.com/products/e-prime","E-Prime","http://data.gesis.org/somesci/PMC3738546","2.0",,,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3745444","9.2",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3749220","12.1",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3794969","15.0",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC3879366","20.0.0.1",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3893170","12.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3900730","11",,,,,,,,
"http://www.broadinstitute.org/scientific-community/science/projects/viral-genomics/v-phaser-2","V-Phaser","http://data.gesis.org/somesci/PMC3907024","2",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3923838","15",,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC3925163","8",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3981780","11.0",,,,,,,,
"https://beast.community","BEAST","http://data.gesis.org/somesci/PMC3985171","2",,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC4008581","8",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4015449","XP",,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC4015449","7",,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC4019508","18.0",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC4069022","10",,,,,,,,
"https://www.wikidata.org/wiki/Q3737246","FSL","http://data.gesis.org/somesci/PMC4072059","4.1.4",,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC4081005","12",,,,,,,,
"https://www.wikidata.org/wiki/Q2601695","EpiInfo","http://data.gesis.org/somesci/PMC4084914","3.5.4",,,,,,,,
"https://www.wikidata.org/wiki/Q576474","Goldwave","http://data.gesis.org/somesci/PMC4111290","5.57",,,,,,,,
"https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm","GENEPOP","http://data.gesis.org/somesci/PMC4125212","4.0",,,,,,,,
"https://gaow.github.io/genetic-analysis-software/c/clump","CLUMP","http://data.gesis.org/somesci/PMC4125212","2.4",,,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC4146461","4",,,,,,,,
"http://lpg.nci.nih.gov","SNPdetector","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"https://www.wikidata.org/wiki/Q11368","Unix","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"https://www.wikidata.org/wiki/Q42478","Perl","http://data.gesis.org/somesci/PMC1274293",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC1283974",,,,,,,,,
"http://www.binarybottle.com/mindboggle.html","Mindboggle","http://data.gesis.org/somesci/PMC1283974",,,,,,,,,
"http://www.abcc.ncifcrf.gov/wps/wps_index.php","WPS","http://data.gesis.org/somesci/PMC1388242",,,,,,,,,
"https://cran.r-project.org/package=gplots","gplots","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://cran.r-project.org/package=gtools","gtools","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://cran.r-project.org/package=gdata","gdata","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://bioconductor.org/packages/hu6800.db","hu6800","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://bioconductor.org/packages/hgu95av2","hgu95av2","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://cran.r-project.org/package=plotrix","plotrix","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC1660556",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC2265305",,,,,,,,,
"https://www.wikidata.org/wiki/Q2407","C++","http://data.gesis.org/somesci/PMC2386491",,,,,,,,,
"https://www.imsc.res.in/~rsidd/phylogibbs-mp","PhyloGibbs-MP","http://data.gesis.org/somesci/PMC2518514",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC2537576",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC2582449",,,,,,,,,
"https://www.wikidata.org/wiki/Q18359288","PLINK","http://data.gesis.org/somesci/PMC2644762",,,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","statistical parametric mapping","http://data.gesis.org/somesci/PMC2695008",,,,,,,,,
"http://www.ebi.ac.uk/thornton-srv/software/PoreWalker","PoreWalker","http://data.gesis.org/somesci/PMC2704872",,,,,,,,,
"http://www.ebi.ac.uk/thornton-srv/software/PoreWalker","PoreWalker","http://data.gesis.org/somesci/PMC2704872",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2715862",,,,,,,,,
"https://www.mediacy.com/imageproplus","IPP","http://data.gesis.org/somesci/PMC2790482",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC2790482",,,,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC2811132",,,,,,,,,
"https://github.com/arq5x/bedtools2","BEDTools","http://data.gesis.org/somesci/PMC2832824",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC2972719",,,,,,,,,
"https://www.nitrc.org/projects/mach2qtl","Mach2QTL","http://data.gesis.org/somesci/PMC2987837",,,,,,,,,
"https://www.wikidata.org/wiki/Q1161680","JMP","http://data.gesis.org/somesci/PMC3004789",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3022014",,,,,,,,,
"https://www.wikidata.org/wiki/Q41566485","statistical parametric mapping","http://data.gesis.org/somesci/PMC3055867",,,,,,,,,
"https://www.wikidata.org/wiki/Q2370","C#","http://data.gesis.org/somesci/PMC3072343",,,,,,,,,
"https://www.wikidata.org/wiki/Q165658","Flash","http://data.gesis.org/somesci/PMC3084698",,,,,,,,,
"http://prody.csb.pitt.edu","ProDy","http://data.gesis.org/somesci/PMC3102222",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3120364",,,,,,,,,
"https://www.wikidata.org/wiki/Q8046870","Yahoo-BOSS","http://data.gesis.org/somesci/PMC3173492",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3177863",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3257264",,,,,,,,,
"https://cran.r-project.org/package=glmnet","glmnet","http://data.gesis.org/somesci/PMC3289918",,,,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3289918",,,,,,,,,
"https://doi.org/10.1093/bioinformatics/bts015","gpu-lasso","http://data.gesis.org/somesci/PMC3289918",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3310436",,,,,,,,,
"https://www.wikidata.org/wiki/Q286820","blastn","http://data.gesis.org/somesci/PMC3338667",,,,,,,,,
"https://www.wikidata.org/wiki/Q286820","blastn","http://data.gesis.org/somesci/PMC3338667",,,,,,,,,
"https://www.wikidata.org/wiki/Q286820","Blastn","http://data.gesis.org/somesci/PMC3338667",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC3411727",,,,,,,,,
"http://www3.psych.purdue.edu/~willia55/Announce/cyberball.htm","Cyberball","http://data.gesis.org/somesci/PMC3420898",,,,,,,,,
"http://www3.psych.purdue.edu/~willia55/Announce/cyberball.htm","Cyberball","http://data.gesis.org/somesci/PMC3420898",,,,,,,,,
"http://www.korbel.embl.de/software.html","DELLY","http://data.gesis.org/somesci/PMC3436805",,,,,,,,,
"http://csg.sph.umich.edu/abecasis/mach","MACH","http://data.gesis.org/somesci/PMC3459919",,,,,,,,,
"https://amaral.northwestern.edu/resources/software/netcarto","netcarto","http://data.gesis.org/somesci/PMC3460928",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3466320",,,,,,,,,
"https://www.wikidata.org/wiki/Q4792191","ARLEQUIN","http://data.gesis.org/somesci/PMC3485250",,,,,,,,,
"https://beast.community","BEAST","http://data.gesis.org/somesci/PMC3485250",,,,,,,,,
"https://www.wikidata.org/wiki/Q3737246","FSL","http://data.gesis.org/somesci/PMC3515589",,,,,,,,,
"http://legrosmathi.eu/skeeterbuster","Skeeter Buster","http://data.gesis.org/somesci/PMC3528761",,,,,,,,,
"http://code.google.com/p/pyms","PyMS","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"http://code.google.com/p/pyms","PyMS","http://data.gesis.org/somesci/PMC3533878",,,,,,,,,
"https://github.com//bionomicron/Redirector.git","Redirector","http://data.gesis.org/somesci/PMC3547792",,,,,,,,,
"https://www.wikidata.org/wiki/Q11272","EXCEL","http://data.gesis.org/somesci/PMC3566204",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3591454",,,,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3596370",,,,,,,,,
"https://github.com/Chaste/Chaste","Chaste","http://data.gesis.org/somesci/PMC3597547",,,,,,,,,
"https://www.wikidata.org/wiki/Q2407","C++","http://data.gesis.org/somesci/PMC3597547",,,,,,,,,
"https://www.wikidata.org/wiki/Q388","Linux","http://data.gesis.org/somesci/PMC3597547",,,,,,,,,
"https://www.wikidata.org/wiki/Q80689","Access","http://data.gesis.org/somesci/PMC3621674",,,,,,,,,
"https://www.jwatcher.ucla.edu","JWatcher","http://data.gesis.org/somesci/PMC3643955",,,,,,,,,
"http://code.google.com/p/biographer","biographer","http://data.gesis.org/somesci/PMC3661053",,,,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3679178",,,,,,,,,
"https://gazeintelligence.com/smi-software-download","BeGaze","http://data.gesis.org/somesci/PMC3701628",,,,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC3712955",,,,,,,,,
"https://github.com/arq5x/gemini","GEMINI","http://data.gesis.org/somesci/PMC3715403",,,,,,,,,
"https://www.wikidata.org/wiki/Q1406","Windows","http://data.gesis.org/somesci/PMC3721944",,,,,,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC3731670",,,,,,,,,
